classname_modelid-view,classid,azimuth,elevation
lamp_e12e898cceec4e23f51f77a6d7299806-01,03636649,252.1,18.6
lamp_e12e898cceec4e23f51f77a6d7299806-02,03636649,328.5,18.8
lamp_e12e898cceec4e23f51f77a6d7299806-03,03636649,359.5,0.3
lamp_e12e898cceec4e23f51f77a6d7299806-04,03636649,93.2,32.9
lamp_e12e898cceec4e23f51f77a6d7299806-05,03636649,300.4,3.0
lamp_e12e898cceec4e23f51f77a6d7299806-06,03636649,147.1,-1.9
lamp_e12e898cceec4e23f51f77a6d7299806-07,03636649,292.9,-2.2
lamp_e12e898cceec4e23f51f77a6d7299806-08,03636649,308.3,6.8
lamp_e12e898cceec4e23f51f77a6d7299806-09,03636649,143.9,22.9
lamp_e138b41985e7382cfcb8d8c6d4df8143-00,03636649,331.9,49.1
lamp_e138b41985e7382cfcb8d8c6d4df8143-01,03636649,346.5,-9.5
lamp_e138b41985e7382cfcb8d8c6d4df8143-02,03636649,118.2,45.8
lamp_e138b41985e7382cfcb8d8c6d4df8143-03,03636649,30.2,17.5
lamp_e138b41985e7382cfcb8d8c6d4df8143-04,03636649,322.9,33.2
lamp_e138b41985e7382cfcb8d8c6d4df8143-05,03636649,171.4,35.8
lamp_e138b41985e7382cfcb8d8c6d4df8143-06,03636649,199.8,1.2
lamp_e138b41985e7382cfcb8d8c6d4df8143-07,03636649,266.8,47.8
lamp_e138b41985e7382cfcb8d8c6d4df8143-08,03636649,294.2,-17.1
lamp_e138b41985e7382cfcb8d8c6d4df8143-09,03636649,265.6,-18.9
lamp_e13a855926f25ffc5285aeabe3f6e218-00,03636649,243.5,41.8
lamp_e13a855926f25ffc5285aeabe3f6e218-01,03636649,141.8,33.7
lamp_e13a855926f25ffc5285aeabe3f6e218-02,03636649,350.1,36.3
lamp_e13a855926f25ffc5285aeabe3f6e218-03,03636649,292.0,20.4
lamp_e13a855926f25ffc5285aeabe3f6e218-04,03636649,260.2,-19.3
lamp_e13a855926f25ffc5285aeabe3f6e218-05,03636649,211.4,22.7
lamp_e13a855926f25ffc5285aeabe3f6e218-06,03636649,281.0,13.0
lamp_e13a855926f25ffc5285aeabe3f6e218-07,03636649,300.5,36.9
lamp_e13a855926f25ffc5285aeabe3f6e218-08,03636649,11.4,11.7
lamp_e13a855926f25ffc5285aeabe3f6e218-09,03636649,26.2,-14.2
lamp_e15960ae59486c464ccb9dd377d00737-00,03636649,100.4,5.5
lamp_e15960ae59486c464ccb9dd377d00737-01,03636649,176.8,27.4
lamp_e15960ae59486c464ccb9dd377d00737-02,03636649,154.6,33.3
lamp_e15960ae59486c464ccb9dd377d00737-03,03636649,139.3,16.3
lamp_e15960ae59486c464ccb9dd377d00737-04,03636649,249.4,-10.8
lamp_e15960ae59486c464ccb9dd377d00737-05,03636649,202.8,49.6
lamp_e15960ae59486c464ccb9dd377d00737-06,03636649,151.7,42.9
lamp_e15960ae59486c464ccb9dd377d00737-07,03636649,14.3,0.7
lamp_e15960ae59486c464ccb9dd377d00737-08,03636649,11.0,16.0
lamp_e15960ae59486c464ccb9dd377d00737-09,03636649,158.3,-8.6
lamp_e15defcb3dd448094fffb007974c9976-00,03636649,278.5,24.8
lamp_e15defcb3dd448094fffb007974c9976-01,03636649,121.6,-2.2
lamp_e15defcb3dd448094fffb007974c9976-02,03636649,51.4,22.7
lamp_e15defcb3dd448094fffb007974c9976-03,03636649,236.1,37.6
lamp_e15defcb3dd448094fffb007974c9976-04,03636649,357.4,39.1
lamp_e15defcb3dd448094fffb007974c9976-05,03636649,337.4,-8.6
lamp_e15defcb3dd448094fffb007974c9976-06,03636649,250.4,31.6
lamp_e15defcb3dd448094fffb007974c9976-07,03636649,37.9,-12.4
lamp_e15defcb3dd448094fffb007974c9976-08,03636649,342.9,-9.7
lamp_e15defcb3dd448094fffb007974c9976-09,03636649,307.8,24.3
lamp_e178ab3b967c7fddc901d9dddb735c9f-00,03636649,59.7,38.2
lamp_e178ab3b967c7fddc901d9dddb735c9f-01,03636649,204.7,7.9
lamp_e178ab3b967c7fddc901d9dddb735c9f-02,03636649,123.4,-16.3
lamp_e178ab3b967c7fddc901d9dddb735c9f-03,03636649,307.2,28.0
lamp_e178ab3b967c7fddc901d9dddb735c9f-04,03636649,241.6,37.6
lamp_e178ab3b967c7fddc901d9dddb735c9f-05,03636649,285.3,49.2
lamp_e178ab3b967c7fddc901d9dddb735c9f-06,03636649,184.2,9.0
lamp_e178ab3b967c7fddc901d9dddb735c9f-07,03636649,152.9,35.0
lamp_e178ab3b967c7fddc901d9dddb735c9f-08,03636649,236.8,48.6
lamp_e178ab3b967c7fddc901d9dddb735c9f-09,03636649,16.9,-10.8
lamp_e180510d07b65fff571108a6d1e94edd-00,03636649,252.0,25.3
lamp_e180510d07b65fff571108a6d1e94edd-01,03636649,291.9,39.1
lamp_e180510d07b65fff571108a6d1e94edd-02,03636649,7.9,13.2
lamp_e180510d07b65fff571108a6d1e94edd-03,03636649,194.2,41.7
lamp_e180510d07b65fff571108a6d1e94edd-04,03636649,2.8,37.4
lamp_e180510d07b65fff571108a6d1e94edd-05,03636649,191.7,43.2
lamp_e180510d07b65fff571108a6d1e94edd-06,03636649,99.4,14.7
lamp_e180510d07b65fff571108a6d1e94edd-07,03636649,59.4,21.4
lamp_e180510d07b65fff571108a6d1e94edd-08,03636649,248.0,36.8
lamp_e180510d07b65fff571108a6d1e94edd-09,03636649,280.1,29.3
lamp_e1891813cf904b3188e7efbf7ff736b7-00,03636649,296.8,2.8
lamp_e1891813cf904b3188e7efbf7ff736b7-01,03636649,112.5,26.0
lamp_e1891813cf904b3188e7efbf7ff736b7-02,03636649,56.4,40.8
lamp_e1891813cf904b3188e7efbf7ff736b7-03,03636649,341.6,47.4
lamp_e1891813cf904b3188e7efbf7ff736b7-04,03636649,268.3,46.6
lamp_e1891813cf904b3188e7efbf7ff736b7-05,03636649,59.9,-4.0
lamp_e1891813cf904b3188e7efbf7ff736b7-06,03636649,50.4,4.4
lamp_e1891813cf904b3188e7efbf7ff736b7-07,03636649,189.5,23.4
lamp_e1891813cf904b3188e7efbf7ff736b7-08,03636649,1.6,11.3
lamp_e1891813cf904b3188e7efbf7ff736b7-09,03636649,202.2,-19.0
lamp_e1916a904163748e8cc413950b617e8f-00,03636649,175.6,5.7
lamp_e1916a904163748e8cc413950b617e8f-01,03636649,300.7,30.7
lamp_e1916a904163748e8cc413950b617e8f-02,03636649,117.0,35.7
lamp_e1916a904163748e8cc413950b617e8f-03,03636649,3.0,34.2
lamp_e1916a904163748e8cc413950b617e8f-04,03636649,264.4,-17.2
lamp_e1916a904163748e8cc413950b617e8f-05,03636649,200.2,34.0
lamp_e1916a904163748e8cc413950b617e8f-06,03636649,331.2,14.9
lamp_e1916a904163748e8cc413950b617e8f-07,03636649,261.7,41.5
lamp_e1916a904163748e8cc413950b617e8f-08,03636649,205.0,22.3
lamp_e1916a904163748e8cc413950b617e8f-09,03636649,174.6,19.2
lamp_e1c49baf0a79732a7eeca6709b6a824e-00,03636649,279.2,3.2
lamp_e1c49baf0a79732a7eeca6709b6a824e-01,03636649,354.3,-5.0
lamp_e1c49baf0a79732a7eeca6709b6a824e-02,03636649,200.2,12.9
lamp_e1c49baf0a79732a7eeca6709b6a824e-03,03636649,157.9,46.7
lamp_e1c49baf0a79732a7eeca6709b6a824e-04,03636649,318.2,-14.2
lamp_e1c49baf0a79732a7eeca6709b6a824e-05,03636649,191.9,13.7
lamp_e1c49baf0a79732a7eeca6709b6a824e-06,03636649,231.4,11.1
lamp_e1c49baf0a79732a7eeca6709b6a824e-07,03636649,332.4,13.6
lamp_e1c49baf0a79732a7eeca6709b6a824e-08,03636649,92.3,-10.7
lamp_e1c49baf0a79732a7eeca6709b6a824e-09,03636649,141.3,-17.1
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-00,03636649,288.4,34.8
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-01,03636649,200.8,-2.0
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-02,03636649,194.5,6.6
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-03,03636649,286.1,33.4
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-04,03636649,14.2,19.9
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-05,03636649,13.3,30.6
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-06,03636649,311.7,8.5
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-07,03636649,205.4,7.9
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-08,03636649,58.0,-8.6
lamp_e1ecd3a4734b91fffcb8d8c6d4df8143-09,03636649,295.2,22.6
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-00,03636649,27.3,25.2
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-01,03636649,136.7,45.8
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-02,03636649,319.3,42.5
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-03,03636649,178.5,31.9
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-04,03636649,204.3,-3.6
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-05,03636649,294.5,34.9
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-06,03636649,305.7,25.7
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-07,03636649,42.2,33.9
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-08,03636649,325.9,43.6
lamp_e1fe4f81f074abc3e6597d391ab6fcc1-09,03636649,104.9,19.3
lamp_e1fedf82bf8fce9eb8b431083b6191e2-00,03636649,235.4,15.6
lamp_e1fedf82bf8fce9eb8b431083b6191e2-01,03636649,174.2,47.4
lamp_e1fedf82bf8fce9eb8b431083b6191e2-02,03636649,99.8,40.4
lamp_e1fedf82bf8fce9eb8b431083b6191e2-03,03636649,166.3,-7.9
lamp_e1fedf82bf8fce9eb8b431083b6191e2-04,03636649,233.5,49.7
lamp_e1fedf82bf8fce9eb8b431083b6191e2-05,03636649,53.6,40.0
lamp_e1fedf82bf8fce9eb8b431083b6191e2-06,03636649,93.7,-18.6
lamp_e1fedf82bf8fce9eb8b431083b6191e2-07,03636649,321.5,39.9
lamp_e1fedf82bf8fce9eb8b431083b6191e2-08,03636649,202.8,7.7
lamp_e1fedf82bf8fce9eb8b431083b6191e2-09,03636649,283.0,32.8
lamp_e20889cbe2d917787d616ef0c11d6a7f-00,03636649,201.4,7.6
lamp_e20889cbe2d917787d616ef0c11d6a7f-01,03636649,343.5,20.1
lamp_e20889cbe2d917787d616ef0c11d6a7f-02,03636649,61.0,15.9
lamp_e20889cbe2d917787d616ef0c11d6a7f-03,03636649,17.1,5.7
lamp_e20889cbe2d917787d616ef0c11d6a7f-04,03636649,21.1,27.5
lamp_e20889cbe2d917787d616ef0c11d6a7f-05,03636649,353.8,7.3
lamp_e20889cbe2d917787d616ef0c11d6a7f-06,03636649,195.0,19.3
lamp_e20889cbe2d917787d616ef0c11d6a7f-07,03636649,236.0,34.8
lamp_e20889cbe2d917787d616ef0c11d6a7f-08,03636649,47.1,11.7
lamp_e20889cbe2d917787d616ef0c11d6a7f-09,03636649,45.0,1.8
lamp_e21f21744e65eb1a4ab1b242068f86fb-00,03636649,350.9,20.4
lamp_e21f21744e65eb1a4ab1b242068f86fb-01,03636649,119.0,33.2
lamp_e21f21744e65eb1a4ab1b242068f86fb-02,03636649,4.0,-16.3
lamp_e21f21744e65eb1a4ab1b242068f86fb-03,03636649,34.9,30.4
lamp_e21f21744e65eb1a4ab1b242068f86fb-04,03636649,221.9,39.4
lamp_e21f21744e65eb1a4ab1b242068f86fb-05,03636649,265.6,22.9
lamp_e21f21744e65eb1a4ab1b242068f86fb-06,03636649,248.3,27.2
lamp_e21f21744e65eb1a4ab1b242068f86fb-07,03636649,156.5,23.7
lamp_e21f21744e65eb1a4ab1b242068f86fb-08,03636649,32.9,5.5
lamp_e21f21744e65eb1a4ab1b242068f86fb-09,03636649,217.0,42.9
lamp_e2209dc7b188f4a061f2222dd11ba79b-00,03636649,258.0,-1.8
lamp_e2209dc7b188f4a061f2222dd11ba79b-01,03636649,69.1,-0.8
lamp_e2209dc7b188f4a061f2222dd11ba79b-02,03636649,171.8,-19.2
lamp_e2209dc7b188f4a061f2222dd11ba79b-03,03636649,273.5,45.1
lamp_e2209dc7b188f4a061f2222dd11ba79b-04,03636649,323.4,-1.3
lamp_e2209dc7b188f4a061f2222dd11ba79b-05,03636649,194.3,32.9
lamp_e2209dc7b188f4a061f2222dd11ba79b-06,03636649,74.4,-10.7
lamp_e2209dc7b188f4a061f2222dd11ba79b-07,03636649,94.9,12.0
lamp_e2209dc7b188f4a061f2222dd11ba79b-08,03636649,123.4,20.2
lamp_e2209dc7b188f4a061f2222dd11ba79b-09,03636649,101.0,17.9
lamp_e22cc77e9bf9eb0875d36c94c257eb30-00,03636649,161.9,24.0
lamp_e22cc77e9bf9eb0875d36c94c257eb30-01,03636649,127.5,-5.4
lamp_e22cc77e9bf9eb0875d36c94c257eb30-02,03636649,93.3,36.4
lamp_e22cc77e9bf9eb0875d36c94c257eb30-03,03636649,71.8,3.5
lamp_e22cc77e9bf9eb0875d36c94c257eb30-04,03636649,194.7,10.3
lamp_e22cc77e9bf9eb0875d36c94c257eb30-05,03636649,251.5,-13.1
lamp_e22cc77e9bf9eb0875d36c94c257eb30-06,03636649,150.2,17.7
lamp_e22cc77e9bf9eb0875d36c94c257eb30-07,03636649,35.1,27.0
lamp_e22cc77e9bf9eb0875d36c94c257eb30-08,03636649,171.7,-11.1
lamp_e22cc77e9bf9eb0875d36c94c257eb30-09,03636649,298.5,26.8
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-00,03636649,248.9,32.9
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-01,03636649,35.6,-12.2
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-02,03636649,267.2,-11.5
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-03,03636649,333.0,6.9
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-04,03636649,202.0,-3.2
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-05,03636649,139.2,14.7
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-06,03636649,204.7,2.7
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-07,03636649,280.1,19.5
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-08,03636649,192.3,18.5
lamp_e2343ffc39e5f4bf85a18a4e86f89dc9-09,03636649,245.5,24.4
lamp_e293003f297e155624d1b7c6bfe44fcc-00,03636649,5.4,43.3
lamp_e293003f297e155624d1b7c6bfe44fcc-01,03636649,49.3,-13.1
lamp_e293003f297e155624d1b7c6bfe44fcc-02,03636649,253.9,48.1
lamp_e293003f297e155624d1b7c6bfe44fcc-03,03636649,20.1,27.0
lamp_e293003f297e155624d1b7c6bfe44fcc-04,03636649,20.5,-9.5
lamp_e293003f297e155624d1b7c6bfe44fcc-05,03636649,17.6,26.6
lamp_e293003f297e155624d1b7c6bfe44fcc-06,03636649,111.5,27.4
lamp_e293003f297e155624d1b7c6bfe44fcc-07,03636649,251.4,-15.6
lamp_e293003f297e155624d1b7c6bfe44fcc-08,03636649,304.6,-3.0
lamp_e293003f297e155624d1b7c6bfe44fcc-09,03636649,6.8,31.6
lamp_e2e7f45670fc5e369a6c869309041adb-00,03636649,7.2,18.5
lamp_e2e7f45670fc5e369a6c869309041adb-01,03636649,318.6,31.6
lamp_e2e7f45670fc5e369a6c869309041adb-02,03636649,194.1,-5.6
lamp_e2e7f45670fc5e369a6c869309041adb-03,03636649,225.9,-15.6
lamp_e2e7f45670fc5e369a6c869309041adb-04,03636649,299.0,-15.1
lamp_e2e7f45670fc5e369a6c869309041adb-05,03636649,266.0,41.8
lamp_e2e7f45670fc5e369a6c869309041adb-06,03636649,350.2,-10.2
lamp_e2e7f45670fc5e369a6c869309041adb-07,03636649,127.0,-7.1
lamp_e2e7f45670fc5e369a6c869309041adb-08,03636649,65.3,27.9
lamp_e2e7f45670fc5e369a6c869309041adb-09,03636649,228.6,39.6
lamp_e303a8b8aa3aa14a39b3360f500ac52a-00,03636649,153.5,-12.7
lamp_e303a8b8aa3aa14a39b3360f500ac52a-01,03636649,105.5,5.4
lamp_e303a8b8aa3aa14a39b3360f500ac52a-02,03636649,164.1,46.1
lamp_e303a8b8aa3aa14a39b3360f500ac52a-03,03636649,291.7,34.0
lamp_e303a8b8aa3aa14a39b3360f500ac52a-04,03636649,357.5,3.4
lamp_e303a8b8aa3aa14a39b3360f500ac52a-05,03636649,308.1,7.8
lamp_e303a8b8aa3aa14a39b3360f500ac52a-06,03636649,157.4,-6.9
lamp_e303a8b8aa3aa14a39b3360f500ac52a-07,03636649,50.5,-16.4
lamp_e303a8b8aa3aa14a39b3360f500ac52a-08,03636649,62.1,19.7
lamp_e303a8b8aa3aa14a39b3360f500ac52a-09,03636649,124.7,-0.7
lamp_e30444ae7a929b6687d4034dde63c4f7-00,03636649,88.6,24.2
lamp_e30444ae7a929b6687d4034dde63c4f7-01,03636649,10.6,32.7
lamp_e30444ae7a929b6687d4034dde63c4f7-02,03636649,126.8,46.4
lamp_e30444ae7a929b6687d4034dde63c4f7-03,03636649,289.5,36.4
lamp_e30444ae7a929b6687d4034dde63c4f7-04,03636649,63.1,-16.9
lamp_e30444ae7a929b6687d4034dde63c4f7-05,03636649,60.8,8.2
lamp_e30444ae7a929b6687d4034dde63c4f7-06,03636649,165.5,9.4
lamp_e30444ae7a929b6687d4034dde63c4f7-07,03636649,35.2,49.3
lamp_e30444ae7a929b6687d4034dde63c4f7-08,03636649,233.3,5.6
lamp_e30444ae7a929b6687d4034dde63c4f7-09,03636649,88.7,3.5
lamp_e30a70e900f0a9565d28221e3b996124-00,03636649,115.6,9.1
lamp_e30a70e900f0a9565d28221e3b996124-01,03636649,180.2,13.9
lamp_e30a70e900f0a9565d28221e3b996124-02,03636649,90.4,18.8
lamp_e30a70e900f0a9565d28221e3b996124-03,03636649,62.0,23.7
lamp_e30a70e900f0a9565d28221e3b996124-04,03636649,175.6,-17.0
lamp_e30a70e900f0a9565d28221e3b996124-05,03636649,122.4,-14.6
lamp_e30a70e900f0a9565d28221e3b996124-06,03636649,88.9,-17.3
lamp_e30a70e900f0a9565d28221e3b996124-07,03636649,94.7,-11.7
lamp_e30a70e900f0a9565d28221e3b996124-08,03636649,4.9,-12.4
lamp_e30a70e900f0a9565d28221e3b996124-09,03636649,140.0,-16.1
lamp_e333f7f89b74575e9a5046bc3786ad19-00,03636649,61.8,36.7
lamp_e333f7f89b74575e9a5046bc3786ad19-01,03636649,205.1,21.9
lamp_e333f7f89b74575e9a5046bc3786ad19-02,03636649,266.7,-3.8
lamp_e333f7f89b74575e9a5046bc3786ad19-03,03636649,191.3,28.1
lamp_e333f7f89b74575e9a5046bc3786ad19-04,03636649,191.6,47.0
lamp_e333f7f89b74575e9a5046bc3786ad19-05,03636649,154.5,7.0
lamp_e333f7f89b74575e9a5046bc3786ad19-06,03636649,91.7,47.3
lamp_e333f7f89b74575e9a5046bc3786ad19-07,03636649,290.2,23.2
lamp_e333f7f89b74575e9a5046bc3786ad19-08,03636649,218.8,1.4
lamp_e333f7f89b74575e9a5046bc3786ad19-09,03636649,13.9,-9.0
lamp_e34d17542b26773a84aed1cd93567b2-00,03636649,349.2,-2.7
lamp_e34d17542b26773a84aed1cd93567b2-01,03636649,131.6,44.5
lamp_e34d17542b26773a84aed1cd93567b2-02,03636649,106.1,-16.3
lamp_e34d17542b26773a84aed1cd93567b2-03,03636649,338.7,29.8
lamp_e34d17542b26773a84aed1cd93567b2-04,03636649,137.8,-5.7
lamp_e34d17542b26773a84aed1cd93567b2-05,03636649,168.4,19.6
lamp_e34d17542b26773a84aed1cd93567b2-06,03636649,92.0,-14.6
lamp_e34d17542b26773a84aed1cd93567b2-07,03636649,332.1,-10.8
lamp_e34d17542b26773a84aed1cd93567b2-08,03636649,236.2,0.6
lamp_e34d17542b26773a84aed1cd93567b2-09,03636649,71.2,33.1
lamp_e35009c75fb246453f02f5b8959142cc-00,03636649,78.9,-16.1
lamp_e35009c75fb246453f02f5b8959142cc-01,03636649,213.9,38.9
lamp_e35009c75fb246453f02f5b8959142cc-02,03636649,26.7,29.8
lamp_e35009c75fb246453f02f5b8959142cc-03,03636649,210.1,-18.3
lamp_e35009c75fb246453f02f5b8959142cc-04,03636649,58.6,35.4
lamp_e35009c75fb246453f02f5b8959142cc-05,03636649,119.3,17.7
lamp_e35009c75fb246453f02f5b8959142cc-06,03636649,52.0,12.8
lamp_e35009c75fb246453f02f5b8959142cc-07,03636649,156.1,29.2
lamp_e35009c75fb246453f02f5b8959142cc-08,03636649,309.9,30.8
lamp_e35009c75fb246453f02f5b8959142cc-09,03636649,237.6,25.9
lamp_e35c4fadbf8d0426c26e81144f3196d5-00,03636649,18.4,21.5
lamp_e35c4fadbf8d0426c26e81144f3196d5-01,03636649,85.3,0.7
lamp_e35c4fadbf8d0426c26e81144f3196d5-02,03636649,343.3,34.9
lamp_e35c4fadbf8d0426c26e81144f3196d5-03,03636649,303.4,39.3
lamp_e35c4fadbf8d0426c26e81144f3196d5-04,03636649,292.9,24.2
lamp_e35c4fadbf8d0426c26e81144f3196d5-05,03636649,38.3,26.7
lamp_e35c4fadbf8d0426c26e81144f3196d5-06,03636649,258.7,15.2
lamp_e35c4fadbf8d0426c26e81144f3196d5-07,03636649,138.0,41.1
lamp_e35c4fadbf8d0426c26e81144f3196d5-08,03636649,336.9,4.3
lamp_e35c4fadbf8d0426c26e81144f3196d5-09,03636649,106.4,-19.0
lamp_e35c7cd183a6de4a8bd5065c89cb7063-00,03636649,329.2,-13.8
lamp_e35c7cd183a6de4a8bd5065c89cb7063-01,03636649,200.4,6.6
lamp_e35c7cd183a6de4a8bd5065c89cb7063-02,03636649,240.0,31.0
lamp_e35c7cd183a6de4a8bd5065c89cb7063-03,03636649,40.3,24.1
lamp_e35c7cd183a6de4a8bd5065c89cb7063-04,03636649,187.8,26.3
lamp_e35c7cd183a6de4a8bd5065c89cb7063-05,03636649,144.3,20.8
lamp_e35c7cd183a6de4a8bd5065c89cb7063-06,03636649,200.9,24.3
lamp_e35c7cd183a6de4a8bd5065c89cb7063-07,03636649,136.3,38.2
lamp_e35c7cd183a6de4a8bd5065c89cb7063-08,03636649,302.2,-13.8
lamp_e35c7cd183a6de4a8bd5065c89cb7063-09,03636649,299.0,-14.3
lamp_e365a641480635d330c09d86acf3d5c1-00,03636649,10.9,19.0
lamp_e365a641480635d330c09d86acf3d5c1-01,03636649,82.2,3.8
lamp_e365a641480635d330c09d86acf3d5c1-02,03636649,135.7,-4.9
lamp_e365a641480635d330c09d86acf3d5c1-03,03636649,20.6,-16.2
lamp_e365a641480635d330c09d86acf3d5c1-04,03636649,265.0,-7.2
lamp_e365a641480635d330c09d86acf3d5c1-05,03636649,289.9,23.0
lamp_e365a641480635d330c09d86acf3d5c1-06,03636649,319.8,43.3
lamp_e365a641480635d330c09d86acf3d5c1-07,03636649,316.9,39.2
lamp_e365a641480635d330c09d86acf3d5c1-08,03636649,256.1,28.7
lamp_e365a641480635d330c09d86acf3d5c1-09,03636649,188.4,32.3
lamp_e37796d40348fa5fd8013bb984303089-00,03636649,68.1,1.6
lamp_e37796d40348fa5fd8013bb984303089-01,03636649,196.5,29.5
lamp_e37796d40348fa5fd8013bb984303089-02,03636649,189.2,9.9
lamp_e37796d40348fa5fd8013bb984303089-03,03636649,73.2,17.0
lamp_e37796d40348fa5fd8013bb984303089-04,03636649,118.1,-0.6
lamp_e37796d40348fa5fd8013bb984303089-05,03636649,198.1,-16.9
lamp_e37796d40348fa5fd8013bb984303089-06,03636649,24.7,-0.0
lamp_e37796d40348fa5fd8013bb984303089-07,03636649,359.7,12.4
lamp_e37796d40348fa5fd8013bb984303089-08,03636649,196.2,11.2
lamp_e37796d40348fa5fd8013bb984303089-09,03636649,18.8,18.8
lamp_e37de82cff38f88d1735ea0e092a805a-00,03636649,4.6,-0.7
lamp_e37de82cff38f88d1735ea0e092a805a-01,03636649,338.1,25.2
lamp_e37de82cff38f88d1735ea0e092a805a-02,03636649,3.3,34.9
lamp_e37de82cff38f88d1735ea0e092a805a-03,03636649,350.2,-4.9
lamp_e37de82cff38f88d1735ea0e092a805a-04,03636649,33.9,18.3
lamp_e37de82cff38f88d1735ea0e092a805a-05,03636649,62.2,45.3
lamp_e37de82cff38f88d1735ea0e092a805a-06,03636649,293.1,-7.0
lamp_e37de82cff38f88d1735ea0e092a805a-07,03636649,246.8,43.1
lamp_e37de82cff38f88d1735ea0e092a805a-08,03636649,44.0,37.4
lamp_e37de82cff38f88d1735ea0e092a805a-09,03636649,336.2,-8.1
lamp_e389b9eed612e5c225a454369d791fb0-00,03636649,72.9,28.3
lamp_e389b9eed612e5c225a454369d791fb0-01,03636649,343.4,38.9
lamp_e389b9eed612e5c225a454369d791fb0-02,03636649,349.5,-5.6
lamp_e389b9eed612e5c225a454369d791fb0-03,03636649,162.3,-6.0
lamp_e389b9eed612e5c225a454369d791fb0-04,03636649,167.1,29.4
lamp_e389b9eed612e5c225a454369d791fb0-05,03636649,354.2,40.3
lamp_e389b9eed612e5c225a454369d791fb0-06,03636649,166.0,-10.2
lamp_e389b9eed612e5c225a454369d791fb0-07,03636649,163.6,33.2
lamp_e389b9eed612e5c225a454369d791fb0-08,03636649,230.8,12.5
lamp_e389b9eed612e5c225a454369d791fb0-09,03636649,75.0,16.9
lamp_e38e89e852fe924d957f81d76123f1a7-00,03636649,166.2,24.1
lamp_e38e89e852fe924d957f81d76123f1a7-01,03636649,345.8,3.6
lamp_e38e89e852fe924d957f81d76123f1a7-02,03636649,161.2,-6.5
lamp_e38e89e852fe924d957f81d76123f1a7-03,03636649,190.9,9.7
lamp_e38e89e852fe924d957f81d76123f1a7-04,03636649,165.6,26.6
lamp_e38e89e852fe924d957f81d76123f1a7-05,03636649,18.3,-15.8
lamp_e38e89e852fe924d957f81d76123f1a7-06,03636649,2.3,-14.5
lamp_e38e89e852fe924d957f81d76123f1a7-07,03636649,316.4,-4.0
lamp_e38e89e852fe924d957f81d76123f1a7-08,03636649,292.3,49.3
lamp_e38e89e852fe924d957f81d76123f1a7-09,03636649,308.9,45.5
lamp_e3ee6b31e54e95b7d42b9650f19dd425-00,03636649,159.3,-3.9
lamp_e3ee6b31e54e95b7d42b9650f19dd425-01,03636649,157.3,-4.2
lamp_e3ee6b31e54e95b7d42b9650f19dd425-02,03636649,129.6,37.1
lamp_e3ee6b31e54e95b7d42b9650f19dd425-03,03636649,16.5,37.0
lamp_e3ee6b31e54e95b7d42b9650f19dd425-04,03636649,86.2,1.1
lamp_e3ee6b31e54e95b7d42b9650f19dd425-05,03636649,19.1,-7.6
lamp_e3ee6b31e54e95b7d42b9650f19dd425-06,03636649,233.8,21.6
lamp_e3ee6b31e54e95b7d42b9650f19dd425-07,03636649,214.7,31.8
lamp_e3ee6b31e54e95b7d42b9650f19dd425-08,03636649,148.2,-14.4
lamp_e3ee6b31e54e95b7d42b9650f19dd425-09,03636649,79.0,43.9
lamp_e4201614cb3590e41735ea0e092a805a-00,03636649,91.2,27.2
lamp_e4201614cb3590e41735ea0e092a805a-01,03636649,201.1,34.7
lamp_e4201614cb3590e41735ea0e092a805a-02,03636649,222.6,15.6
lamp_e4201614cb3590e41735ea0e092a805a-03,03636649,183.0,30.4
lamp_e4201614cb3590e41735ea0e092a805a-04,03636649,338.7,37.1
lamp_e4201614cb3590e41735ea0e092a805a-05,03636649,86.2,9.1
lamp_e4201614cb3590e41735ea0e092a805a-06,03636649,285.0,42.2
lamp_e4201614cb3590e41735ea0e092a805a-07,03636649,337.9,19.6
